VNUM	LOCALE_NAME
20354	City Guard
20355	Captain
20356	Ginseng Collector
20357	Weol Memorial
20358	Nameless Flowers
20359	Old Box with Papers
20360	Wha Memorial
20361	Su Memorial
20362	Mok Memorial
20363	Gum Memorial
20364	Nakajima
20365	To Memorial
20366	Sa-Soe
20367	Catacomb Guard
20368	Peddler
20369	Lee Chung
20370	Poisoned Soldier
20371	Old Gravestone
20372	Worn Stone Tablet
20373	Bodyguard
20374	Guard
20375	Wooden Barricade
20376	Kim Rim
20377	Yak-Hwan
20378	Admiral Angmur
20379	Injured Soldier
20380	Yon-I-Walker
20381	Confucius
20382	Rock Flower
20383	Jae-Seon Kim
20384	Christmas Tree
20385	Am-heh Gorge
20386	Isfet Stele
20387	Destiny Lock
20388	Dragon Gate
20389	Mexican Bull
20390	Taramor Gravestone
20391	Sun Herb
20392	Dead Soldier
20393	Wounded Soldier
20394	Fireland Guard
20395	Ice Land Guardian
20397	Ice Lion
20398	Arctic Cube
20399	North Dragon Pillar
20406	Theowahdan
20417	Okey Table
30000	Exchange Table
30001	Colored Flag
30002	Shop
30003	Shop
30004	Shop
30005	Shop
30006	Shop
30007	Shop
30008	Shop
30009	Shop
30010	Shop
30011	Shop
30012	Shop
30013	Shop
30014	Shop
30015	Shop
30101	Kud Statue
30102	Basalt Obelisk
30103	Tortoise Rock
30104	Rune Stake
30111	1st Gate of Perdition
30112	2nd Gate of Perdition
30113	3rd Gate of Perdition
30114	4th Gate of Perdition
30115	5th Gate of Perdition
30116	6th Gate of Perdition
30117	7th Gate of Perdition
30118	8th Gate of Perdition
30119	9th Gate of Perdition
30120	Herb Bag
30121	Ghost of a Sura
30122	Ghost of a Warrior
30123	Dark Shrine
30124	Sura-Skeleton 1
30125	Sura-Skeleton 2
30126	Sura-Skeleton 3
30127	Sura-Skeleton 4
30128	Sura-Skeleton 5
30129	Easter Bunny
30130	Gravestone
30301	Vein of Soul Crystal Ore
30302	Vein of Ruby Ore
30303	Vein of Garnet Ore
30304	Vein of Emerald Ore
30305	Vein of Sapphire Ore
33001	Sura-Skeleton
33002	Historian
33003	Fasting Citizen
33004	Fasting Citizen
33005	Fasting Citizen
33006	Fasting Citizen
33007	Fasting Citizen
33008	Jack Pumpkin
33009	Altar of Blood
33010	Ruby Alchemist
33011	Garnet Alchemist
33012	Emerald Alchemist
33013	Sapphire Alchemist
34001	Fire Phoenix
34002	Reindeer Calf
34003	Ice Phoenix
34004	Baby Azrael
34005	Porky
34006	Rufus
34007	Khan
34008	Leonidas
34009	Baby Azrael
34010	Bambi
34011	Knuud
34012	Bao Bao
34013	Chubby Mini-Executor
34014	Chubby Mini-Executor (g)
34015	Boney
34016	Jade Phoenix
34017	Polar Porkie
34018	Frost Rufus
34019	Arctis Khan
34020	Snow Leonidas
34021	Sheldon
34022	Cooper
34023	Panther Cub
34024	Leopard Cub
34026	Pumpkin Head
34027	Little Broomstick
34028	Snowflake
34029	Snowbell
34030	Cupido
34031	Raging Heart
34032	Red Crescent Moon
34033	Blue Crescent Moon
34034	Eweriel
34035	Ramblue
34036	Dragonette
34037	Dragonette (Hero)
34038	Phoenix of Redemption
34039	Baby Huashin
34041	Mini Monkey
34042	Mini Monkey (Hero)
34045	Mini Spider
34046	Mini Spider (Hero)
34047	Exedyar Brood
34048	Exedyar Rare Brood
34049	Mini Razador
34050	Mini Razador (Hero)
34053	Mini Nemere
34054	Mini Nemere (Hero)
34055	Bruce
34056	Wayne
34057	Robin
34058	Valentino
34059	Valentinia
34060	Valentino
34061	Valentinia
34062	Lantern Moon (Orange)
34063	Lantern Moon (Blue)
34064	Mini Meley
34065	Mini Meley
34066	Bonsai
34067	Ms Jiangshi+
34068	Mr Jiangshi+
34069	Jiangshi Jnr
34070	Red Elf
34071	Green Elf
34072	Helpful Elf
34073	Mini Azrael
34074	Mini Azrael (Hero)
34075	Fat Mini Executor
34076	Fat Mini Executor (Hero)
34077	Angry Mini Alastor
34078	Awakened Mini Alastor
34080	Baby Baashido
34081	Baby Baashido (Hero)
34082	Nessie
34083	Nessie (Hero)
34084	Donnie
34085	Frank
34086	Shiver
34087	Snivel
34088	Cruella
34089	Minidall
34090	Colourful Lantern
34091	Green Lantern
34092	Sir Oswald
34093	Sir Cobblepot
34094	Sir Chesterfield
34095	Gryph
34096	Nogai
34097	Astrabell
34098	Helexna
34099	Chaotika
34100	Gary Lycaner
34101	Lycaninho
34102	Little Catenaccio
34103	Royal Blue Peacock
34104	Pink Peacock
34105	Indigo Peacock
34106	Harry Hazelnut
34107	Willy Walnut
34108	Corporal Crack
34109	Humpitzer
34110	Caboomel
34111	Camelry
34112	Frost Beetle+
34113	Frost Beetle
34114	All-Seeing Flamecat
34115	All-Seeing Frostcat
34116	Three-Eyed Firecat
34117	Gnome Tomte+ (Red)
34118	Gnome Tomte+ (Green)
34119	Gnome Tomte
34120	Red Baby Huashin
34121	White Baby Huashin
34122	Bonsai+
34123	+Bonsai+
34124	Sm. Fire Elemental
34125	Sm. Ice Elemental
34126	Sm. Lightning Elemental
34127	Sm. Wind Elemental
34128	Sm. Earth Elemental
34129	Sm. Darkness Elemental
34130	Playful Loverador
34131	Clumsy Loverador
34132	Little Loverador
34133	Mini Crab Warrior
34134	Mini Crab
34135	Tremor Mummy
34136	Wobble Mummy
34137	Shaky Mummy
34138	Green Christmas Ent
34139	Gnarled Christmas Ent
34140	Small Christmas Ent
34141	Midnight Blue Anubis
34142	Blood Red Anubis
34143	Little Anubis
34145	Mighty Ice Killer Whale
34146	Tame Ice Killer Whale
34147	Snow Leonidas
34148	Astrabell
34149	Fire Phoenix
34150	Ice-cold Menace
34151	Poisonous Menace
34152	Little Menace
34153	Snowdrop
34154	Snowball
34155	Snowdon
34162	Cute Dragon Darling
34163	Playful Dragon Darling
34164	Little Dragon Darling
