VNUM	LOCALE_NAME
20062	Fosil Odun Simyacýsý
20063	Bakýr Simyacýsý
20064	Gümüþ Simyacýsý
20065	Altýn Simyacýsý
20066	Yeþim Simyacýsý
20067	Abanoz Simyacýsý
20068	Ýnci Simyacýsý
20069	Beyaz Altýn Simyacýsý
20070	Kristal Simyacýsý
20071	Ametist Simyacýsý
20072	Cennet Gözyaþý Simyacýsý
20073	Eski Mühür
20074	ÞeytanKulesi SilahUstasý
20075	ÞeytanKulesi Zýrh Ustasý
20076	Þeytan Kulesi Kuyumcusu
20077	Sunak muhafýzý
20078	Sunak muhafýzý
20079	Sunak muhafýzý
20080	Eðitim Rehberi
20081	Çalýntý Geçit Mühürü
20082	Usta
20083	Jegal-Tunseok
20084	Biyolog Chaegirab
20085	Jimjunja
20086	Handu-Up
20087	Wonda-Rim
20088	Shuk-Sal
20089	Pung-Ho
20090	Heuk-Yong
20091	Seon-Pyeong
20092	Hwa-Hee
20093	Koe-Pung
20094	Hong-Hae
20095	Seon-Hae
20096	Dikili taþ
20097	Kale Giriþi
20098	Kale Giriþi
20099	Kale Giriþi
20101	Beyaz At
20102	Kahverengi At
20103	Siyah At
20104	Beyaz At
20105	Kahverengi At
20106	Siyah At
20107	Beyaz At
20108	Kahverengi At
20109	Siyah At
20110	Yaban Domuzu
20111	Kurt
20112	Kaplan
20113	Aslan
20114	white lion
20115	Savaþ Yaban Domuzu
20116	Kýzgýn Kurt
20117	Vahþi Kaplan
20118	Yýrtýcý Aslan
20119	Asil Kara Yaðýz Atý
20120	Kraliyet Kaplaný
20121	Kraliyet Kaplaný
20122	Kraliyet Kaplaný
20123	Kraliyet Kaplaný
20124	Kraliyet Kaplaný
20125	Kraliyet Kaplaný
20126	Noel Baba
20201	Genç Yaban Domuzu
20202	Genç Kurt
20203	Genç Kaplan
20204	Genç Aslan
20205	Yaban Domuzu
20206	Yaban Kurdu
20207	Yaban Kaplaný
20208	Yaban Aslaný
20209	Cesur Domuz
20210	Cesur Kurt
20211	Cesur Kaplan
20212	Cesur Aslan
20213	Genç Ren Geyiði (E)
20214	Yaban Ren Geyiði (E)
20215	Cesur Ren Geyiði (E)
20216	Genç Ren Geyiði (D)
20217	Yaban Ren Geyiði (D)
20218	Cesur Ren Geyiði (D)
20219	Equus Porphyreus
20220	Kuyrukluyýldýz
20221	Kutup Avcýsý
20222	Zýrhlý Panda
20223	Genç Dragor
20224	Yaban Dragor
20225	Cesur Dragor
20226	Kötü Rüya
20227	Tekboynuz (Unicorn)
20228	Genç Moa
20229	Yaban Moa
20230	Cesur Moa
20231	Siyah Panter
20232	Leopar
20233	Muffin (kahve aksesuar)
20234	Nugget (kahve aksesuar)
20235	Muffin (mavi aksesuar)
20236	Nugget (mavi aksesuar)
20237	Muffin (yeþil aksesuar)
20238	Nugget (yeþil aksesuar)
20239	Þimþek
20240	Gümbürtü
20241	Nugget (lacivert)
20242	Muffin (gül rengi)
20243	Kizaghan'ýn Atý
20244	Nirvana Ejderhasý
20245	Samsara Ejderhasý
20246	Manni
20247	Manu
20248	Kahverengi Dövüþ Tülüsü
20249	Siyah Dövüþ Tülüsü
20250	Lav Cehennemi Keleri
20251	Buz Cehennemi Keleri
20252	Magma ejderi
20253	Appaloosa
20254	Beyaz tavþan
20255	Ay tavþaný
20257	Bernie
20258	Maviþ Barry
20259	Kerberos (altýn)
20260	Kerberos (gümüþ)
20261	Spektral at
20262	At Nokturnat
20263	Gece Kanadý
20264	Karanlýk kanat
20265	Ay gölgesi
20266	Gümüþ yýldýz
20267	Altýn savaþ hayvaný
20268	Gümüþ savaþ hayvaný
20269	Beyaz Sfenks
20270	Taþ Sfenks
20271	Buz kuzgunu
20272	Gece kuzgunu
20273	Beyaz kýþ lamasý
20274	Kahverengi kýþ lamasý
20275	Alastor
20276	Aceleci tavþan (pembe)
20277	Aceleci tavþan (mavi)
20278	Kan Kýrmýzý Kitsune
20279	Buz Mavisi Kitsune
20280	Kýzýl Kar Kurdu
20281	Mavi Kar Kurdu
20300	Bedensel Savaþ Öðretmeni
20301	Zihinsel Savaþ Öðretmeni
20302	Yakýn Dövüþ Öðretmeni
20303	Uzak Dövüþ Öðretmeni
20304	Büyülü Silah Öðretmeni
20305	Kara Büyü Öðretmeni
20306	Ejderha Gücü Öðretmeni
20307	Ýyileþtirme Öðretmeni
20320	Bedensel Savaþ Öðretmeni
20321	Zihinsel Savaþ Öðretmeni
20322	Yakýn Dövüþ Öðretmeni
20323	Uzak Dövüþ Öðretmeni
20324	Büyülü Silah Öðretmeni
20325	Kara Büyü Öðretmeni
20326	Ejderha Gücü Öðretmeni
20327	Ýyileþtirme Öðretmeni
20340	Bedensel Savaþ Öðretmeni
20341	Zihinsel Savaþ Öðretmeni
20342	Yakýn Dövüþ Öðretmeni
20343	Uzak Dövüþ Öðretmeni
20344	Büyülü Silah Öðretmeni
20345	Kara Büyü Öðretmeni
20346	Ejderha Gücü Öðretmeni
20347	Ýyileþtirme Öðretmeni
20348	Þeytan Kulesi Bekçisi
20349	Seyis
20350	Zindan Bekçisi
20351	Salon Bekçisi
20352	Hasun Taþ Anýtý
20353	Seul Rong Taþ Anýtý
20354	Þehir Bekçisi
20355	Yüzbaþý
20356	Ginseng Toplayýcýsý
20357	Weol Anýtý
20358	Ýsimsiz Çiçekler
20359	Eski Kutu ile Kaðýtlar
20360	Wha Anýtý
20361	Su Anýtý
20362	Mok Anýtý
20363	Gum Anýtý
20364	Nakajima
20365	To Anýtý
20366	Sa-Soe
20367	Katakomb Bekçisi
20368	Seyyar satýcý
20369	Lee Chung
20370	Zehirlenen Asker
20371	Eski Mezar Taþý
20372	Aþýnmýþ Taþ Levha
20373	Koruma Görevlisi
20374	Bekçi
20375	Ahþap Barikat
20376	Kim Rim
20377	Yak-Hwan
20378	Amiral Angmur
20379	Yaralý Asker
20380	Yon-I Gezgini
20381	Konfüçyus
20382	Kaya Çiçeði
20383	Jae-Seon Kim
20384	Noel Aðacý
20385	Am-heh Yutaðý
20386	Ýsfet Steli
20387	Kader Kilidi
20388	Ejderha Kapýsý
20389	NoNAme
20390	Taramor Mezar Taþý
20391	Güneþ Bitkisi
20392	Ölü Asker
20393	Yaralý Asker
20394	Ateþ Diyarý Bekçisi
20395	Buz Daðý Muhafýzý
20397	Buz Aslaný
20398	Arktos Küpü
20399	Kuzeyli Ejderha Sütunu
20406	Teovahdan
20417	Okey Masasý
30000	Takas Masasý
30001	Renkli Bayrak
30002	Binbir Gece
30003	Mangal Ustasý
30004	Hazine Avcýsý
30005	Kýsýk Ateþ
30006	Silah Satýcýsý
30007	Zýrh Ticareti
30008	Simyacý
30009	Kuþ Yuvasý
30010	Noel Aðacý
30011	Rüzgâr Türbini
30012	Bal Kabaðý
30013	Hayalet
30014	Sevgi Balonlarý
30015	Aþk Balonlarý
30101	Kud Heykeli
30102	Bazalt Dikilitaþ
30103	Kaplumbaða Kayalýðý
30104	Runik Direði
30111	1. Lanet Kapýsý
30112	2. Lanet Kapýsý
30113	3. Lanet Kapýsý
30114	4. Lanet Kapýsý
30115	5. Lanet Kapýsý
30116	6. Lanet Kapýsý
30117	7. Lanet Kapýsý
30118	8. Lanet Kapýsý
30119	9. Lanet Kapýsý
30120	Bitki Çantasý
30121	Sura Ruhu
30122	Savaþçý Ruhu
30123	Karanlýk Tapýnak
30124	Sura-Ýskeleti 1
30125	Sura-Ýskeleti 2
30126	Sura-Ýskeleti 3
30127	Sura-Ýskeleti 4
30128	Sura-Ýskeleti 5
30129	Paskalya Tavþaný
30130	Mezar Taþý
30301	Ruh Kristali Damarý
30302	Yakut Damarý
30303	Grena Damarý
30304	Zümrüt Damarý
30305	Safir Damarý
33001	Sura-Ýskeleti
33002	Tarihçi
33003	Niyetli Vatandaþ
33004	Niyetli Vatandaþ
33005	Niyetli Vatandaþ
33006	Niyetli Vatandaþ
33007	Niyetli Vatandaþ
33008	Jack Pumpkin
33009	Kan Ritüeli
33010	Kardan Adam
33011	Grena Simyacýsý
33012	Zümrüt Simyacýsý
33013	Safir Simyacýsý
34001	Ateþ Ankasý
34002	Yavru Ren Geyiði
34003	Buz Ankasý
34004	Yavru Azrail
34005	Porki
34006	Rufus
34007	Khan
34008	Leonidas
34009	Yavru Azrail
34010	Bambi
34011	Knuud
34012	Bao Bao
34013	Þiþko Cellatcýk
34014	Þiþko Cellatcýk (altýn)
34015	Boney
34016	Yeþim Ankasý
34017	Kutup Porki
34018	Ayaz Rufus
34019	Arktik Khan
34020	Kar Leonidas
34021	Sheldon
34022	Cooper
34023	Panter yavrusu
34024	Leopar yavrusu
34026	Balkabaðý Kafasý
34027	Küçük Süpürgeci
34028	Kar Tanesi
34029	Çancýk
34030	Cupido
34031	Öfkeli kalp
34032	Kýrmýzý hilal
34033	Mavi hilal
34034	Beyaz Kuzucuk
34035	Mavi Koç
34036	Küçük Ejderha
34037	Küçük Ejderha (Kahraman)
34038	Kurtuluþ Ankasý
34039	Yavru Huashin
34041	Küçük Maymun
34042	Küçük Maymun (Kahraman)
34045	Küçük Örümcek
34046	Küçük Örümcek (Kahraman)
34047	Exedyar yavrusu
34048	Nadir Exedyar yavrusu
34049	Küçük Razadör
34050	Küçük Razadör (Kahraman)
34053	Küçük Nemere
34054	Küçük Nemere (Kahraman)
34055	Bruce
34056	Wayne
34057	Robin
34058	Valentino
34059	Valentinia
34060	Valentino
34061	Valentinia
34062	Ay feneri (turuncu)
34063	Ay feneri (mavi)
34064	Küçük Meley
34065	Küçük Meley
34066	Bonsa
34067	Bayan Jiangshi+
34068	Bay Jiangshi+
34069	Genç Jiangshi
34070	Kýrmýzý Elf
34071	Yeþil Elf
34072	Yardýmcý Elf
34073	Azrailcik
34074	Azrailcik (Kahraman)
34075	Tombik cellatcýk
34076	Tombik cellatcýk (Khrmn)
34077	Öfkeli mini Alastor
34078	Uyanmýþ mini Alastor
34080	Baashido Yavrusu
34081	Baashido yavrusu (khrmn)
34082	Nessie
34083	Nessie (kahraman)
34084	Donni
34085	Frank
34086	Hui
34087	Buh
34088	Grusella
34089	Minidall
34090	Renkli fener
34091	Yeþil fener
34092	Osvald Bey
34093	Cobblepot Bey
34094	Chesterfield Bey
34095	Griffy
34096	Nogaj
34097	Astrabell
34098	Helexna
34099	Chaotika
34100	Lycan Maddäus
34101	Lycaninho
34102	Küçük Catenaccio
34103	K. mavi prlk tavus kuþu
34104	Pembe parlak tavus kuþu
34105	Koyu mavi tavus kuþu
34106	Fýrat Fýndýk
34107	Cezmi Ceviz
34108	Bartu Badem
34109	De-Zooka
34110	Toplu deve
34111	Çöl gemiciði
34112	Havalý böcek+
34113	Havalý böcek
34114	Falcý ateþ kedisi
34115	Falcý buz kedisi
34116	Üç gözlü ateþ kedisi
34117	Cüce Burun+ (kýrmýzý)
34118	Cüce Burun+ (yeþil)
34119	Cüce Burun
34120	Kýrmýzý yavru Huashin
34121	Beyaz yavru Huashin
34122	Bonsai+
34123	+Bonsai+
34124	Küçük ateþ elementeri
34125	Küçük buz elementeri
34126	Küçük þimþek elementeri
34127	Küçük rüzgar elementeri
34128	Küçük toprak elementeri
34129	Küçük karanlk elementeri
34130	Oyunbaz aþk elçisi
34131	Sakar aþk elçisi
34132	Küçük aþk elçisi
34133	Mini Yengeç Savaþçýsý
34134	Mini Yengeç
34135	Oynak mumya
34136	Titrek mumya
34137	Sarsak mumya
34138	Yeþil yýlbaþý aðacý
34139	Budaklý yýlbaþý aðacý
34140	Küçük yýlbaþý aðacý
34141	Gece mavisi Anubis
34142	Kankýrmýzý Anubis
34143	Küçük Anubis
34145	Güçlü katil buz balinasý
34146	Uysal katil buz balinasý
34147	Kar Leonidas
34148	Astrabell
34149	Ateþ Ankasý
34150	Soðukkanlý Huzur Bozucu
34151	Zehirli Huzur Bozucu
34152	Küçük Huzur Bozucu
34153	Lapa
34154	Yapaðý
34155	Küçük Lapa
34162	Sevimli Ejder Yavrusu
34163	Oyunbaz Ejder Yavrusu
34164	Küçük Ejder Yavrusu
40003	Turbo sörf tahtasý
40004	Wukong'un Fýrtýnasý
40005	Wukong'un Gürlemesi
