VNUM	LOCALE_NAME
20268	Ox Argintiu de Luptă
20269	Sfinx Alb
20270	Sfinx de Piatră
20271	Corb de Gheață
20272	Corb Întunecat
20273	Lama Iarnă Albă
20274	Lama Iarnă Maro
20275	Alastor
20276	Iepuraș Grăbit (Roz)
20277	Iepuraș Grăbit (Albastr)
20278	Kitsune Roșu Aprins
20279	Kitsune Albastr Înghețat
20280	Lup Arctic Roșu
20281	Lup Arctic Albastru
20300	Învățător de luptă corp.
20301	Învățăt de luptă mentală
20302	Învățător de luptă apro.
20303	Învățăt de luptă depărt.
20304	Învățător de arme magice
20305	Învățător de magie neagr
20306	Învățător de puter. zmeu
20307	Învățător de vindecare
20320	Învățător de luptă corp.
20321	Învățăt de luptă mentală
20322	Învățător de luptă apro.
20323	Învățăt de luptă depărt.
20324	Învățător de arme magice
20325	Învățător de magie neagr
20326	Învățător de puter. zmeu
20327	Învățător de vindecare
20340	Învățător de luptă corp.
20341	Învățăt de luptă mentală
20342	Învățător de luptă apro.
20343	Învățăt de luptă depărt.
20344	Învățător de arme magice
20345	Învățător de magie neagr
20346	Învățător de puter. zmeu
20347	Învățător de vindecare
20348	Gardă a demonilor
20349	Grăjdar
20350	Paznicul Garnizoanei
20351	Paznicul Catacombei
20352	Monument piatra Hasun
20353	Monument piatra SeulRong
20354	Gardian
20355	Căpitan
20356	Culegător de Ginseng
20357	Monument piatră Weol
20358	Flori fără nume
20359	Cutie cu iteme
20360	Piatră memorială Wha
20361	Piatră memorială Su
20362	Piatră memorială  Mok
20363	Monument Gum
20364	Negustor Venețian
20365	Monument To
20366	Sa-Soe
20367	Paznicul Catacombei
20368	Negustor Ambulant
20369	Lee Chung
20370	Soldat otrăvit
20371	Mormânt vechi
20372	Tabletă piatră veche
20373	Gardă de corp
20374	Gardian
20375	Baricadă de lemn
20376	Kim Rim
20377	Yak-Hwan
20378	Amiralul Angmur
20379	Soldat rănit
20380	Yon-I-Walker
20381	Confucius
20382	Floare de stâncă
20383	Jae-Seon Kim
20384	Brad de Crăciun
20385	Marele Am-heh
20386	Stele din Isfet
20387	Poarta Destinului
20388	Poarta Dragonului
20389	Mormânt Taramor
20390	Mormânt Taramor
20391	Iarba Soarelui
20392	Soldat mort
20393	Soldat rănit
20394	Paznic Țara de foc
20395	Gardian Țara de gheață
20397	Leu de Gheață
20398	Cub de Gheață
20399	Pilonul Dragon din Nord
20406	Theowahdan
20417	Masă Okey
30000	Masă de negoț
30001	Steag colorat
30002	Magazin
30003	Magazin
30004	Magazin
30005	Magazin
30006	Magazin
30007	Magazin
30008	Magazin
30009	Magazin
30010	Magazin
30011	Magazin
30012	Magazin
30013	Magazin
30014	Magazin
30015	Magazin
30101	Statuia Kud
30102	Obelisc Bazalt
30103	Piatră Țestoasă
30104	Fragment de Rună
30111	1. Poarta Pierzaniei
30112	2. Poarta Pierzaniei
30113	3. Poarta Pierzaniei
30114	4. Poarta Pierzaniei
30115	5. Poarta Pierzaniei
30116	6. Poarta Pierzaniei
30117	7. Poarta Pierzaniei
30118	8. Poarta Pierzaniei
30119	9. Poarta Pierzaniei
30120	Pungă cu ierburi
30121	Spirit Sura
30122	Spirit Războinic
30123	Sanctuarul Întunecat
30124	Schelet Sura 1
30125	Schelet Sura 2
30126	Schelet Sura 3
30127	Schelet Sura 4
30128	Schelet Sura 5
30129	Iepurașul de paște
30130	Mormânt
30301	Fărâmă Minereu cristal
30302	Fărâmă Minereu rubin
30303	Fărâmă Minereu granat
30304	Fărâmă Minereu smarald
30305	Fărâmă Minereu safir
33001	Schelet Sura
33002	Istoric
33003	Localnic Credincios
33004	Localnic Credincios
33005	Localnic Credincios
33006	Localnic Credincios
33007	Localnic Credincios
33008	Dovleacul Jack
33009	Alchimist Cristal
33010	Alchimist Rubin
33011	Alchimist Granat
33012	Alchimist Smarald
33013	Alchimist Safir
34001	Phoenix de foc
34002	Pui de Ren
34003	Phoenix de gheață
34004	Baby Azrael
34005	Porcușor
34006	Rufus
34007	Khan
34008	Leonidas
34009	Baby Azrael (aur)
34010	Bambi
34011	Knuud
34012	Bao Bao
34013	Mini-Executor
34014	Mini-Executor (aur)
34015	Boney
34016	Phoenix de jad
34017	Porkie Polar
34018	Rufus de Gheață
34019	Arctis Khan
34020	Leonidas Alb
34021	Sheldon
34022	Cooper
34023	Panteră Pui
34024	Leopard Pui
34026	Cap de Dovleac
34027	Coadă de Mătură
34028	Fulg de Nea
34029	Clopotel de Nea
34030	Amoras
34031	Inimă Iute
34032	Semilună Roșie
34033	Semilună Albastră
34034	Eweriel
34035	Ramblue
34036	Dragonette
34037	Dragonette (Erou)
34038	Phoenix Liber
34039	Micul Huashin
34041	Maimuța Mică
34042	Maimuța Mică (Erou)
34045	Păianjen Mic
34046	Păianjen Mic (Erou)
34047	Micul Exedyar
34048	Micul Exedyar Rar
34049	Razador Mic
34050	Razador Mic (Erou)
34053	Nemere Mic
34054	Nemere Mic (Erou)
34055	Bruce
34056	Wayne
34057	Robin
34058	Valentino
34059	Valentinia
34060	Valentino
34061	Valentinia
34062	Lanternă Moon (Orange)
34063	Lanternă Moon (Albastră)
34064	Meley Mic
34065	Meley Mic
34066	Bonsai
34067	Ms Jiangshi+
34068	Mr Jiangshi+
34069	Junior Jiangshi
34070	Elf Roșu
34071	Elf Verde
34072	Elf Asistent
34073	Mini Azrael
34074	Mini Azrael (Erou)
34075	Mini Executor Gras
34076	Mini Execut Gras (Erou)
34077	Mini Alastor Nervos
34078	Mini Alastor Trezit
34080	Micul Baashido
34081	Micul Baashido (Erou)
34082	Nessie
34083	Nessie (Erou)
34084	Donnie
34085	Frank
34086	Shiver
34087	Snivel
34088	Cruella
34089	Minidall
34090	Lanternă Colorată
34091	Lanternă Verde
34092	Sir Oswald
34093	Sir Cobblepot
34094	Sir Chesterfield
34095	Gryph
34096	Nogai
34097	Astrabell
34098	Helexna
34099	Chaotika
34100	Gary Lycaner
34101	Lycaninho
34102	Micul Catenaccio
34103	Păun Albastru Regal
34104	Păun Roz
34105	Păun Indigo
34106	Alună Harry
34107	Nucă Willy
34108	Rotofeiul Crack
34109	Humpitzer
34110	Caboomel
34111	Camelry
34112	Gândac de Gheață+
34113	Gândac de Gheață
34114	Felină Ochi de Foc
34115	Felină Ochi de Gheață
34116	Felină Trei Ochi
34117	Gnom Tomte+ (Roșu)
34118	Gnom Tomte+ (Verde)
34119	Gnom Tomte
34120	Micul Huashin Roșu
34121	Micul Huashin Alb
34122	Bonsai+
34123	+Bonsai+
34124	Element Foc Mic
34125	Element Gheață Mic
34126	Element Fulger Mic
34127	Element Vânt Mic
34128	Element Pământ Mic
34129	Element Întunecat Mic
34130	Loverador Jucăuș
34131	Loverador Nătăfleț
34132	Loverador Mic
34133	Crab Războinic Mic
34134	Crab Mic
34135	Mumie Confuză
34136	Mumie Agitată
34137	Mumie Zguduită
34138	Pom Crăciun Verde
34139	Pom Crăciun Ursuz
34140	Pom Crăciun Mic
34141	Anubis Albastru Nocturn
34142	Anubis Roșu Sângeriu
34143	Micul Anubis
34145	Balenă Ucigașă de Gheață
34146	Îmblânzește Balena
34147	Leonidas Alb
34148	Astrabell
34149	Phoenix de Foc
34150	Pericol Înghețat
34151	Pericol Otrăvit
34152	Pericol Mic
34153	Snowdrop
34154	Snowball
34155	Snowdon
34162	Dragon Adorabil Simpatic
34163	Dragon Adorabil Jucăuș
34164	Dragon Adorabil Mic
