VNUM	LOCALE_NAME
3109	Sabie 12 stafii+9
3110	Lamă eliberare+0
3111	Lamă eliberare+1
3112	Lamă eliberare+2
3113	Lamă eliberare+3
3114	Lamă eliberare+4
3115	Lamă eliberare+5
3116	Lamă eliberare+6
3117	Lamă eliberare+7
3118	Lamă eliberare+8
3119	Lamă eliberare+9
3120	Ucigător de lei+0
3121	Ucigător de lei+1
3122	Ucigător de lei+2
3123	Ucigător de lei+3
3124	Ucigător de lei+4
3125	Ucigător de lei+5
3126	Ucigător de lei+6
3127	Ucigător de lei+7
3128	Ucigător de lei+8
3129	Ucigător de lei+9
3130	Lance partizan+0
3131	Lance partizan+1
3132	Lance partizan+2
3133	Lance partizan+3
3134	Lance partizan+4
3135	Lance partizan+5
3136	Lance partizan+6
3137	Lance partizan+7
3138	Lance partizan+8
3139	Lance partizan+9
3140	Lamă magnetică+0
3141	Lamă magnetică+1
3142	Lamă magnetică+2
3143	Lamă magnetică+3
3144	Lamă magnetică+4
3145	Lamă magnetică+5
3146	Lamă magnetică+6
3147	Lamă magnetică+7
3148	Lamă magnetică+8
3149	Lamă magnetică+9
3150	Lamă semi-om+0
3151	Lamă semi-om+1
3152	Lamă semi-om+2
3153	Lamă semi-om+3
3154	Lamă semi-om+4
3155	Lamă semi-om+5
3156	Lamă semi-om+6
3157	Lamă semi-om+7
3158	Lamă semi-om+8
3159	Lamă semi-om+9
3160	Sabia mâniei+0
3161	Sabia mâniei+1
3162	Sabia mâniei+2
3163	Sabia mâniei+3
3164	Sabia mâniei+4
3165	Sabia mâniei+5
3166	Sabia mâniei+6
3167	Sabia mâniei+7
3168	Sabia mâniei+8
3169	Sabia mâniei+9
3170	Ucigător de dragoni+0
3171	Ucigător de dragoni+1
3172	Ucigător de dragoni+2
3173	Ucigător de dragoni+3
3174	Ucigător de dragoni+4
3175	Ucigător de dragoni+5
3176	Ucigător de dragoni+6
3177	Ucigător de dragoni+7
3178	Ucigător de dragoni+8
3179	Ucigător de dragoni+9
3180	Dragon asasin-albastru+0
3181	Dragon asasin-albastru+1
3182	Dragon asasin-albastru+2
3183	Dragon asasin-albastru+3
3184	Dragon asasin-albastru+4
3185	Dragon asasin-albastru+5
3186	Dragon asasin-albastru+6
3187	Dragon asasin-albastru+7
3188	Dragon asasin-albastru+8
3189	Dragon asasin-albastru+9
3190	Lamă solară+0
3191	Lamă solară+1
3192	Lamă solară+2
3193	Lamă solară+3
3194	Lamă solară+4
3195	Lamă solară+5
3196	Lamă solară+6
3197	Lamă solară+7
3198	Lamă solară+8
3199	Lamă solară+9
3200	Lama zeului dragon+0
3201	Lama zeului dragon+1
3202	Lama zeului dragon+2
3203	Lama zeului dragon+3
3204	Lama zeului dragon+4
3205	Lama zeului dragon+5
3206	Lama zeului dragon+6
3207	Lama zeului dragon+7
3208	Lama zeului dragon+8
3209	Lama zeului dragon+9
3210	Lamă fier roșu+0
3211	Lamă fier roșu+1
3212	Lamă fier roșu+2
3213	Lamă fier roșu+3
3214	Lamă fier roșu+4
3215	Lamă fier roșu+5
3216	Lamă fier roșu+6
3217	Lamă fier roșu+7
3218	Lamă fier roșu+8
3219	Lamă fier roșu+9
3220	Glaive Zodiac+0
3221	Glaive Zodiac+1
3222	Glaive Zodiac+2
3223	Glaive Zodiac+3
3224	Glaive Zodiac+4
3225	Glaive Zodiac+5
3226	Glaive Zodiac+6
3227	Glaive Zodiac+7
3228	Glaive Zodiac+8
3229	Glaive Zodiac+9
3230	Lamă Dragon Negru+0
3231	Lamă Dragon Negru+1
3232	Lamă Dragon Negru+2
3233	Lamă Dragon Negru+3
3234	Lamă Dragon Negru+4
3235	Lamă Dragon Negru+5
3236	Lamă Dragon Negru+6
3237	Lamă Dragon Negru+7
3238	Lamă Dragon Negru+8
3239	Lamă Dragon Negru+9
3240	Lamă Dragon Negru+10
3241	Lamă Dragon Negru+11
3242	Lamă Dragon Negru+12
3243	Lamă Dragon Negru+13
3244	Lamă Dragon Negru+14
3245	Lamă Dragon Negru+15
3250	Sabie Grozavă Șarpe+0
3251	Sabie Grozavă Șarpe+1
3252	Sabie Grozavă Șarpe+2
3253	Sabie Grozavă Șarpe+3
3254	Sabie Grozavă Șarpe+4
3255	Sabie Grozavă Șarpe+5
3256	Sabie Grozavă Șarpe+6
3257	Sabie Grozavă Șarpe+7
3258	Sabie Grozavă Șarpe+8
3259	Sabie Grozavă Șarpe+9
3260	Sabie Grozavă Șarpe+10
3261	Sabie Grozavă Șarpe+11
3262	Sabie Grozavă Șarpe+12
3263	Sabie Grozavă Șarpe+13
3264	Sabie Grozavă Șarpe+14
3265	Sabie Grozavă Șarpe+15
3266	Sabie Groz Șarpe (craft)
3500	Lamă din Cianit+0
3501	Lamă din Cianit+1
3502	Lamă din Cianit+2
3503	Lamă din Cianit+3
3504	Lamă din Cianit+4
3505	Lamă din Cianit+5
3506	Lamă din Cianit+6
3507	Lamă din Cianit+7
3508	Lamă din Cianit+8
3509	Lamă din Cianit+9
4000	Amija+0
4001	Amija+1
4002	Amija+2
4003	Amija+3
4004	Amija+4
4005	Amija+5
4006	Amija+6
4007	Amija+7
4008	Amija+8
4009	Amija+9
4010	Nouă lame+0
4011	Nouă lame+1
4012	Nouă lame+2
4013	Nouă lame+3
4014	Nouă lame+4
4015	Nouă lame+5
4016	Nouă lame+6
4017	Nouă lame+7
4018	Nouă lame+8
4019	Nouă lame+9
4020	Cuțit scurt+0
4021	Cuțit scurt+1
4022	Cuțit scurt+2
4023	Cuțit scurt+3
4024	Cuțit scurt+4
4025	Cuțit scurt+5
4026	Cuțit scurt+6
4027	Cuțit scurt+7
4028	Cuțit scurt+8
4029	Cuțit scurt+9
4030	Pumnal geamănul lunii+0
4031	Pumnal geamănul lunii+1
4032	Pumnal geamănul lunii+2
4033	Pumnal geamănul lunii+3
4034	Pumnal geamănul lunii+4
4035	Pumnal geamănul lunii+5
4036	Pumnal geamănul lunii+6
4037	Pumnal geamănul lunii+7
4038	Pumnal geamănul lunii+8
4039	Pumnal geamănul lunii+9
4040	Cuțit neînsuflețit+0
4041	Cuțit neînsuflețit+1
4042	Cuțit neînsuflețit+2
4043	Cuțit neînsuflețit+3
4044	Cuțit neînsuflețit+4
4045	Cuțit neînsuflețit+5
4046	Cuțit neînsuflețit+6
4047	Cuțit neînsuflețit+7
4048	Cuțit neînsuflețit+8
4049	Cuțit neînsuflețit+9
5000	Clopot de cupru+0
5001	Clopot de cupru+1
5002	Clopot de cupru+2
5003	Clopot de cupru+3
5004	Clopot de cupru+4
5005	Clopot de cupru+5
5006	Clopot de cupru+6
5007	Clopot de cupru+7
5008	Clopot de cupru+8
5009	Clopot de cupru+9
5010	Clopot argintiu+0
5011	Clopot argintiu+1
5012	Clopot argintiu+2
5013	Clopot argintiu+3
5014	Clopot argintiu+4
5015	Clopot argintiu+5
5016	Clopot argintiu+6
5017	Clopot argintiu+7
5018	Clopot argintiu+8
5019	Clopot argintiu+9
5020	Clopot auriu+0
5021	Clopot auriu+1
5022	Clopot auriu+2
5023	Clopot auriu+3
5024	Clopot auriu+4
5025	Clopot auriu+5
5026	Clopot auriu+6
5027	Clopot auriu+7
5028	Clopot auriu+8
5029	Clopot auriu+9
5030	Clopot de jad+0
5031	Clopot de jad+1
5032	Clopot de jad+2
5033	Clopot de jad+3
5034	Clopot de jad+4
5035	Clopot de jad+5
5036	Clopot de jad+6
5037	Clopot de jad+7
5038	Clopot de jad+8
5039	Clopot de jad+9
5040	Clopot de fântână+0
5041	Clopot de fântână+1
5042	Clopot de fântână+2
5043	Clopot de fântână+3
5044	Clopot de fântână+4
5045	Clopot de fântână+5
5046	Clopot de fântână+6
5047	Clopot de fântână+7
5048	Clopot de fântână+8
5049	Clopot de fântână+9
5050	Clopot caisă+0
5051	Clopot caisă+1
5052	Clopot caisă+2
5053	Clopot caisă+3
5054	Clopot caisă+4
5055	Clopot caisă+5
5056	Clopot caisă+6
5057	Clopot caisă+7
5058	Clopot caisă+8
5059	Clopot caisă+9
5060	Clopot magic+0
5061	Clopot magic+1
5062	Clopot magic+2
5063	Clopot magic+3
5064	Clopot magic+4
5065	Clopot magic+5
5066	Clopot magic+6
5067	Clopot magic+7
5068	Clopot magic+8
5069	Clopot magic+9
5070	Clopot gândac auriu+0
5071	Clopot gândac auriu+1
5072	Clopot gândac auriu+2
5073	Clopot gândac auriu+3
5074	Clopot gândac auriu+4
5075	Clopot gândac auriu+5
5076	Clopot gândac auriu+6
5077	Clopot gândac auriu+7
5078	Clopot gândac auriu+8
5079	Clopot gândac auriu+9
5080	Clopot gândac de oțel+0
5081	Clopot gândac de oțel+1
5082	Clopot gândac de oțel+2
5083	Clopot gândac de oțel+3
5084	Clopot gândac de oțel+4
5085	Clopot gândac de oțel+5
5086	Clopot gândac de oțel+6
5087	Clopot gândac de oțel+7
5088	Clopot gândac de oțel+8
5089	Clopot gândac de oțel+9
5090	Clopot pasăre-tunet+0
5091	Clopot pasăre-tunet+1
5092	Clopot pasăre-tunet+2
5093	Clopot pasăre-tunet+3
5094	Clopot pasăre-tunet+4
5095	Clopot pasăre-tunet+5
5096	Clopot pasăre-tunet+6
5097	Clopot pasăre-tunet+7
5098	Clopot pasăre-tunet+8
5099	Clopot pasăre-tunet+9
5100	Clopot cer&pământ+0
5101	Clopot cer&pământ+1
5102	Clopot cer&pământ+2
5103	Clopot cer&pământ+3
5104	Clopot cer&pământ+4
5105	Clopot cer&pământ+5
5106	Clopot cer&pământ+6
5107	Clopot cer&pământ+7
5108	Clopot cer&pământ+8
5109	Clopot cer&pământ+9
5110	Clopot antic+0
5111	Clopot antic+1
5112	Clopot antic+2
5113	Clopot antic+3
5114	Clopot antic+4
5115	Clopot antic+5
5116	Clopot antic+6
5117	Clopot antic+7
5118	Clopot antic+8
5119	Clopot antic+9
5120	Clopot orhidee+0
5121	Clopot orhidee+1
5122	Clopot orhidee+2
5123	Clopot orhidee+3
5124	Clopot orhidee+4
5125	Clopot orhidee+5
5126	Clopot orhidee+6
5127	Clopot orhidee+7
5128	Clopot orhidee+8
5129	Clopot orhidee+9
5130	Clopot cosaș+0
5131	Clopot cosaș+1
5132	Clopot cosaș+2
5133	Clopot cosaș+3
5134	Clopot cosaș+4
5135	Clopot cosaș+5
5136	Clopot cosaș+6
5137	Clopot cosaș+7
5138	Clopot cosaș+8
5139	Clopot cosaș+9
5140	Clopot dragon+0
5141	Clopot dragon+1
5142	Clopot dragon+2
5143	Clopot dragon+3
5144	Clopot dragon+4
5145	Clopot dragon+5
5146	Clopot dragon+6
5147	Clopot dragon+7
5148	Clopot dragon+8
5149	Clopot dragon+9
5150	Clopot hibiscus+0
5151	Clopot hibiscus+1
5152	Clopot hibiscus+2
5153	Clopot hibiscus+3
5154	Clopot hibiscus+4
5155	Clopot hibiscus+5
5156	Clopot hibiscus+6
5157	Clopot hibiscus+7
5158	Clopot hibiscus+8
5159	Clopot hibiscus+9
5160	Clopot Zodiac+0
5161	Clopot Zodiac+1
5162	Clopot Zodiac+2
5163	Clopot Zodiac+3
5164	Clopot Zodiac+4
5165	Clopot Zodiac+5
5166	Clopot Zodiac+6
5167	Clopot Zodiac+7
5168	Clopot Zodiac+8
5169	Clopot Zodiac+9
5170	Clopot Dragon Negru+0
5171	Clopot Dragon Negru+1
5172	Clopot Dragon Negru+2
5173	Clopot Dragon Negru+3
5174	Clopot Dragon Negru+4
5175	Clopot Dragon Negru+5
5176	Clopot Dragon Negru+6
5177	Clopot Dragon Negru+7
5178	Clopot Dragon Negru+8
5179	Clopot Dragon Negru+9
5180	Clopot Dragon Negru+10
5181	Clopot Dragon Negru+11
5182	Clopot Dragon Negru+12
5183	Clopot Dragon Negru+13
5184	Clopot Dragon Negru+14
5185	Clopot Dragon Negru+15
5200	Clopot Șarpe+0
5201	Clopot Șarpe+1
5202	Clopot Șarpe+2
5203	Clopot Șarpe+3
5204	Clopot Șarpe+4
5205	Clopot Șarpe+5
5206	Clopot Șarpe+6
5207	Clopot Șarpe+7
5208	Clopot Șarpe+8
5209	Clopot Șarpe+9
5210	Clopot Șarpe+10
5211	Clopot Șarpe+11
5212	Clopot Șarpe+12
5213	Clopot Șarpe+13
5214	Clopot Șarpe+14
5215	Clopot Șarpe+15
5216	Clopot Șarpe (craft)
5330	Clopot gheară dragon+0
5331	Clopot gheară dragon+1
5332	Clopot gheară dragon+2
5333	Clopot gheară dragon+3
5334	Clopot gheară dragon+4
5335	Clopot gheară dragon+5
5336	Clopot gheară dragon+6
5337	Clopot gheară dragon+7
5338	Clopot gheară dragon+8
5339	Clopot gheară dragon+9
5340	Clopot spirit dragon+0
5341	Clopot spirit dragon+1
5342	Clopot spirit dragon+2
5343	Clopot spirit dragon+3
5344	Clopot spirit dragon+4
5345	Clopot spirit dragon+5
5346	Clopot spirit dragon+6
5347	Clopot spirit dragon+7
5348	Clopot spirit dragon+8
5349	Clopot spirit dragon+9
5500	Clopot din Cianit+0
5501	Clopot din Cianit+1
5502	Clopot din Cianit+2
5503	Clopot din Cianit+3
5504	Clopot din Cianit+4
5505	Clopot din Cianit+5
5506	Clopot din Cianit+6
5507	Clopot din Cianit+7
5508	Clopot din Cianit+8
5509	Clopot din Cianit+9
7000	Evantai+0
7001	Evantai+1
7002	Evantai+2
7003	Evantai+3
7004	Evantai+4
7005	Evantai+5
7006	Evantai+6
7007	Evantai+7
7008	Evantai+8
7009	Evantai+9
7010	Evantai de fier+0
7011	Evantai de fier+1
7012	Evantai de fier+2
7013	Evantai de fier+3
7014	Evantai de fier+4
7015	Evantai de fier+5
7016	Evantai de fier+6
7017	Evantai de fier+7
7018	Evantai de fier+8
7019	Evantai de fier+9
7020	Evantai tigru negru+0
7021	Evantai tigru negru+1
7022	Evantai tigru negru+2
7023	Evantai tigru negru+3
7024	Evantai tigru negru+4
7025	Evantai tigru negru+5
7026	Evantai tigru negru+6
7027	Evantai tigru negru+7
7028	Evantai tigru negru+8
7029	Evantai tigru negru+9
7030	Evantai pana-cocorului+0
7031	Evantai pana-cocorului+1
7032	Evantai pana-cocorului+2
7033	Evantai pana-cocorului+3
7034	Evantai pana-cocorului+4
7035	Evantai pana-cocorului+5
7036	Evantai pana-cocorului+6
7037	Evantai pana-cocorului+7
7038	Evantai pana-cocorului+8
7039	Evantai pana-cocorului+9
7040	Evantai păun+0
7041	Evantai păun+1
7042	Evantai păun+2
7043	Evantai păun+3
7044	Evantai păun+4
7045	Evantai păun+5
7046	Evantai păun+6
7047	Evantai păun+7
7048	Evantai păun+8
7049	Evantai păun+9
7050	Evantai acvatic+0
7051	Evantai acvatic+1
7052	Evantai acvatic+2
7053	Evantai acvatic+3
7054	Evantai acvatic+4
7055	Evantai acvatic+5
7056	Evantai acvatic+6
7057	Evantai acvatic+7
7058	Evantai acvatic+8
7059	Evantai acvatic+9
7060	Evantai de piatră+0
7061	Evantai de piatră+1
7062	Evantai de piatră+2
7063	Evantai de piatră+3
7064	Evantai de piatră+4
7065	Evantai de piatră+5
7066	Evantai de piatră+6
7067	Evantai de piatră+7
7068	Evantai de piatră+8
7069	Evantai de piatră+9
7070	Evantai oceanic+0
7071	Evantai oceanic+1
7072	Evantai oceanic+2
7073	Evantai oceanic+3
7074	Evantai oceanic+4
7075	Evantai oceanic+5
7076	Evantai oceanic+6
7077	Evantai oceanic+7
7078	Evantai oceanic+8
7079	Evantai oceanic+9
7080	Evantai înțepătură+0
7081	Evantai înțepătură+1
7082	Evantai înțepătură+2
7083	Evantai înțepătură+3
7084	Evantai înțepătură+4
7085	Evantai înțepătură+5
7086	Evantai înțepătură+6
7087	Evantai înțepătură+7
7088	Evantai înțepătură+8
7089	Evantai înțepătură+9
7090	Evantai phoenix+0
7091	Evantai phoenix+1
7092	Evantai phoenix+2
7093	Evantai phoenix+3
7094	Evantai phoenix+4
7095	Evantai phoenix+5
7096	Evantai phoenix+6
7097	Evantai phoenix+7
7098	Evantai phoenix+8
7099	Evantai phoenix+9
7100	Evantai triplu+0
7101	Evantai triplu+1
7102	Evantai triplu+2
7103	Evantai triplu+3
7104	Evantai triplu+4
7105	Evantai triplu+5
7106	Evantai triplu+6
7107	Evantai triplu+7
7108	Evantai triplu+8
7109	Evantai triplu+9
7110	Evantai sprânceană+0
7111	Evantai sprânceană+1
7112	Evantai sprânceană+2
7113	Evantai sprânceană+3
7114	Evantai sprânceană+4
7115	Evantai sprânceană+5
7116	Evantai sprânceană+6
7117	Evantai sprânceană+7
7118	Evantai sprânceană+8
7119	Evantai sprânceană+9
7120	Evantai soare+0
7121	Evantai soare+1
7122	Evantai soare+2
7123	Evantai soare+3
7124	Evantai soare+4
7125	Evantai soare+5
7126	Evantai soare+6
7127	Evantai soare+7
7128	Evantai soare+8
7129	Evantai soare+9
7130	Ev. pasărea cerului+0
7131	Ev. pasărea cerului+1
7132	Ev. pasărea cerului+2
7133	Ev. pasărea cerului+3
7134	Ev. pasărea cerului+4
7135	Ev. pasărea cerului+5
7136	Ev. pasărea cerului+6
7137	Ev. pasărea cerului+7
7138	Ev. pasărea cerului+8
7139	Ev. pasărea cerului+9
7140	Evantaiul mântuirii+0
7141	Evantaiul mântuirii+1
7142	Evantaiul mântuirii+2
7143	Evantaiul mântuirii+3
7144	Evantaiul mântuirii+4
7145	Evantaiul mântuirii+5
7146	Evantaiul mântuirii+6
7147	Evantaiul mântuirii+7
7148	Evantaiul mântuirii+8
7149	Evantaiul mântuirii+9
7150	Evantai extaz+0
7151	Evantai extaz+1
7152	Evantai extaz+2
7153	Evantai extaz+3
7154	Evantai extaz+4
7155	Evantai extaz+5
7156	Evantai extaz+6
7157	Evantai extaz+7
7158	Evantai extaz+8
7159	Evantai extaz+9
7160	Evantai vânt de toamnă+0
7161	Evantai vânt de toamnă+1
7162	Evantai vânt de toamnă+2
7163	Evantai vânt de toamnă+3
7164	Evantai vânt de toamnă+4
7165	Evantai vânt de toamnă+5
7166	Evantai vânt de toamnă+6
7167	Evantai vânt de toamnă+7
7168	Evantai vânt de toamnă+8
7169	Evantai vânt de toamnă+9
7170	Evantai bagua+0
7171	Evantai bagua+1
7172	Evantai bagua+2
7173	Evantai bagua+3
7174	Evantai bagua+4
7175	Evantai bagua+5
7176	Evantai bagua+6
7177	Evantai bagua+7
7178	Evantai bagua+8
7179	Evantai bagua+9
7180	Evantai dragon+0
7181	Evantai dragon+1
7182	Evantai dragon+2
7183	Evantai dragon+3
7184	Evantai dragon+4
7185	Evantai dragon+5
7186	Evantai dragon+6
7187	Evantai dragon+7
7188	Evantai dragon+8
7189	Evantai dragon+9
7190	Evantai demon+0
7191	Evantai demon+1
7192	Evantai demon+2
7193	Evantai demon+3
7194	Evantai demon+4
7195	Evantai demon+5
7196	Evantai demon+6
7197	Evantai demon+7
7198	Evantai demon+8
7199	Evantai demon+9
7200	Lance+0
7201	Lance+1
7202	Lance+2
7203	Lance+3
7204	Lance+4
7205	Lance+5
7206	Lance+6
7207	Lance+7
7208	Lance+8
7209	Lance+9
7300	Evantai Zodiac+0
7301	Evantai Zodiac+1
7302	Evantai Zodiac+2
7303	Evantai Zodiac+3
7304	Evantai Zodiac+4
7305	Evantai Zodiac+5
7306	Evantai Zodiac+6
7307	Evantai Zodiac+7
7308	Evantai Zodiac+8
7309	Evantai Zodiac+9
7310	Evantai Dragon Negru+0
7311	Evantai Dragon Negru+1
7312	Evantai Dragon Negru+2
7313	Evantai Dragon Negru+3
7314	Evantai Dragon Negru+4
7315	Evantai Dragon Negru+5
7316	Evantai Dragon Negru+6
7317	Evantai Dragon Negru+7
7318	Evantai Dragon Negru+8
7319	Evantai Dragon Negru+9
7320	Evantai Dragon Negru+10
7321	Evantai Dragon Negru+11
7322	Evantai Dragon Negru+12
7323	Evantai Dragon Negru+13
7324	Evantai Dragon Negru+14
7325	Evantai Dragon Negru+15
7330	Evantai Șarpe+0
7331	Evantai Șarpe+1
7332	Evantai Șarpe+2
7333	Evantai Șarpe+3
7334	Evantai Șarpe+4
7335	Evantai Șarpe+5
7336	Evantai Șarpe+6
7337	Evantai Șarpe+7
7338	Evantai Șarpe+8
7339	Evantai Șarpe+9
7340	Evantai Șarpe+10
7341	Evantai Șarpe+11
7342	Evantai Șarpe+12
7343	Evantai Șarpe+13
7344	Evantai Șarpe+14
7345	Evantai Șarpe+15
7346	Evantai Șarpe (craft)
7370	Evantai dragon+0
7371	Evantai dragon+1
7372	Evantai dragon+2
7373	Evantai dragon+3
7374	Evantai dragon+4
7375	Evantai dragon+5
7376	Evantai dragon+6
7377	Evantai dragon+7
7378	Evantai dragon+8
7379	Evantai dragon+9
7500	Evantai din Cianit+0
7501	Evantai din Cianit+1
7502	Evantai din Cianit+2
7503	Evantai din Cianit+3
7504	Evantai din Cianit+4
7505	Evantai din Cianit+5
7506	Evantai din Cianit+6
7507	Evantai din Cianit+7
7508	Evantai din Cianit+8
7509	Evantai din Cianit+9
8000	Săgeată de lemn
8001	Săgeată de bambus
8002	Săgeată de piatră
8003	Săgeată de fier
8004	Săgeată de oțel
8005	Săgeată de argint
8006	Săgeată de foc
8007	Săgeată otrăvită
8008	Săgeată de gheață
8009	Săgeată blestemată
9600	Talisman foc+0
9601	Talisman foc+1
9602	Talisman foc+2
9603	Talisman foc+3
9604	Talisman foc+4
9605	Talisman foc+5
9606	Talisman foc+6
9607	Talisman foc+7
9608	Talisman foc+8
9609	Talisman foc+9
9610	Talisman foc+10
9611	Talisman foc+11
9612	Talisman foc+12
9613	Talisman foc+13
9614	Talisman foc+14
9615	Talisman foc+15
9616	Talisman foc+16
9617	Talisman foc+17
9618	Talisman foc+18
9619	Talisman foc+19
9620	Talisman foc+20
9830	Talisman gheață+0
9831	Talisman gheață+1
9832	Talisman gheață+2
9833	Talisman gheață+3
9834	Talisman gheață+4
9835	Talisman gheață+5
9836	Talisman gheață+6
9837	Talisman gheață+7
9838	Talisman gheață+8
9839	Talisman gheață+9
9840	Talisman gheață+10
9841	Talisman gheață+11
9842	Talisman gheață+12
9843	Talisman gheață+13
9844	Talisman gheață+14
9845	Talisman gheață+15
9846	Talisman gheață+16
9847	Talisman gheață+17
9848	Talisman gheață+18
9849	Talisman gheață+19
9850	Talisman gheață+20
10060	Talisman pământ+0
10061	Talisman pământ+1
10062	Talisman pământ+2
10063	Talisman pământ+3
10064	Talisman pământ+4
10065	Talisman pământ+5
10066	Talisman pământ+6
10067	Talisman pământ+7
10068	Talisman pământ+8
10069	Talisman pământ+9
10070	Talisman pământ+10
10071	Talisman pământ+11
10072	Talisman pământ+12
10073	Talisman pământ+13
10074	Talisman pământ+14
10075	Talisman pământ+15
10076	Talisman pământ+16
10077	Talisman pământ+17
10078	Talisman pământ+18
10079	Talisman pământ+19
10080	Talisman pământ+20
10290	Talisman întunecat+0
10291	Talisman întunecat+1
10292	Talisman întunecat+2
10293	Talisman întunecat+3
10294	Talisman întunecat+4
10295	Talisman întunecat+5
10296	Talisman întunecat+6
10297	Talisman întunecat+7
10298	Talisman întunecat+8
10299	Talisman întunecat+9
10300	Talisman întunecat+10
10301	Talisman întunecat+11
10302	Talisman întunecat+12
10303	Talisman întunecat+13
10304	Talisman întunecat+14
10305	Talisman întunecat+15
10306	Talisman întunecat+16
10307	Talisman întunecat+17
10308	Talisman întunecat+18
10309	Talisman întunecat+19
10310	Talisman întunecat+20
10520	Talisman vânt+0
10521	Talisman vânt+1
10522	Talisman vânt+2
10523	Talisman vânt+3
10524	Talisman vânt+4
10525	Talisman vânt+5
10526	Talisman vânt+6
10527	Talisman vânt+7
10528	Talisman vânt+8
10529	Talisman vânt+9
10530	Talisman vânt+10
10531	Talisman vânt+11
10532	Talisman vânt+12
10533	Talisman vânt+13
10534	Talisman vânt+14
10535	Talisman vânt+15
10536	Talisman vânt+16
10537	Talisman vânt+17
10538	Talisman vânt+18
10539	Talisman vânt+19
10540	Talisman vânt+20
10750	Talisman fulger+0
10751	Talisman fulger+1
10752	Talisman fulger+2
10753	Talisman fulger+3
10754	Talisman fulger+4
10755	Talisman fulger+5
10756	Talisman fulger+6
10757	Talisman fulger+7
10758	Talisman fulger+8
10759	Talisman fulger+9
10760	Talisman fulger+10
10761	Talisman fulger+11
10762	Talisman fulger+12
10763	Talisman fulger+13
10764	Talisman fulger+14
10765	Talisman fulger+15
10766	Talisman fulger+16
10767	Talisman fulger+17
10768	Talisman fulger+18
10769	Talisman fulger+19
10770	Talisman fulger+20
11200	Platoșă de călugăr+0
11201	Platoșă de călugăr+1
11202	Platoșă de călugăr+2
11203	Platoșă de călugăr+3
11204	Platoșă de călugăr+4
11205	Platoșă de călugăr+5
11206	Platoșă de călugăr+6
11207	Platoșă de călugăr+7
11208	Platoșă de călugăr+8
11209	Platoșă de călugăr+9
11210	Blindaj placă de fier+0
11211	Blindaj placă de fier+1
11212	Blindaj placă de fier+2
11213	Blindaj placă de fier+3
11214	Blindaj placă de fier+4
11215	Blindaj placă de fier+5
11216	Blindaj placă de fier+6
11217	Blindaj placă de fier+7
11218	Blindaj placă de fier+8
11219	Blindaj placă de fier+9
11220	Platoșă de tigru+0
11221	Platoșă de tigru+1
11222	Platoșă de tigru+2
11223	Platoșă de tigru+3
11224	Platoșă de tigru+4
11225	Platoșă de tigru+5
11226	Platoșă de tigru+6
11227	Platoșă de tigru+7
11228	Platoșă de tigru+8
11229	Platoșă de tigru+9
11230	Platoșă de leu+0
11231	Platoșă de leu+1
11232	Platoșă de leu+2
11233	Platoșă de leu+3
11234	Platoșă de leu+4
11235	Platoșă de leu+5
11236	Platoșă de leu+6
11237	Platoșă de leu+7
11238	Platoșă de leu+8
11239	Platoșă de leu+9
11240	Platoșă mortală+0
11241	Platoșă mortală+1
11242	Platoșă mortală+2
11243	Platoșă mortală+3
11244	Platoșă mortală+4
11245	Platoșă mortală+5
11246	Platoșă mortală+6
11247	Platoșă mortală+7
11248	Platoșă mortală+8
11249	Platoșă mortală+9
11250	Platoșă de dragon+0
11251	Platoșă de dragon+1
11252	Platoșă de dragon+2
11253	Platoșă de dragon+3
11254	Platoșă de dragon+4
11255	Platoșă de dragon+5
11256	Platoșă de dragon+6
11257	Platoșă de dragon+7
11258	Platoșă de dragon+8
11259	Platoșă de dragon+9
11260	Platoșă solzi albaștri+0
11261	Platoșă solzi albaștri+1
11262	Platoșă solzi albaștri+2
11263	Platoșă solzi albaștri+3
11264	Platoșă solzi albaștri+4
11265	Platoșă solzi albaștri+5
11266	Platoșă solzi albaștri+6
11267	Platoșă solzi albaștri+7
11268	Platoșă solzi albaștri+8
11269	Platoșă solzi albaștri+9
11270	Platoșă de aur+0
11271	Platoșă de aur+1
11272	Platoșă de aur+2
11273	Platoșă de aur+3
11274	Platoșă de aur+4
11275	Platoșă de aur+5
11276	Platoșă de aur+6
11277	Platoșă de aur+7
11278	Platoșă de aur+8
11279	Platoșă de aur+9
11280	Armură zeului dragon+0
11281	Armură zeului dragon+1
11282	Armură zeului dragon+2
11283	Armură zeului dragon+3
11284	Armură zeului dragon+4
11285	Armură zeului dragon+5
11286	Armură zeului dragon+6
11287	Armură zeului dragon+7
11288	Armură zeului dragon+8
11289	Armură zeului dragon+9
11290	Armură de oțel negru+0
11291	Armură de oțel negru+1
11292	Armură de oțel negru+2
11293	Armură de oțel negru+3
11294	Armură de oțel negru+4
11295	Armură de oțel negru+5
11296	Armură de oțel negru+6
11297	Armură de oțel negru+7
11298	Armură de oțel negru+8
11299	Armură de oțel negru+9
11300	Armură de safir+0
11301	Armură de safir+1
11302	Armură de safir+2
11303	Armură de safir+3
11304	Armură de safir+4
11305	Armură de safir+5
11306	Armură de safir+6
11307	Armură de safir+7
11308	Armură de safir+8
11309	Armură de safir+9
11400	Costum de azur+0
11401	Costum de azur+1
11402	Costum de azur+2
11403	Costum de azur+3
11404	Costum de azur+4
11405	Costum de azur+5
